timestamp,elapsed_time,stage,cpu_percent,mem_rss_mb,mem_vsz_mb,process_status,threads,disk_read_bytes,disk_write_bytes,disk_read_rate_mbs,disk_write_rate_mbs
2026-04-14T09:59:13+08:00,158.0,BuildGraph,661.00,1030.22,1667.91,S,16,516038656,0,0.00,0.00
2026-04-14T09:59:15+08:00,159.2,BuildGraph,666.00,1030.22,1667.91,S,16,516038656,0,0.00,0.00
2026-04-14T09:59:16+08:00,160.4,BuildGraph,671.00,1030.22,1667.91,S,16,516038656,0,0.00,0.00
2026-04-14T09:59:17+08:00,161.5,BuildGraph,676.00,1030.22,1667.91,S,16,516038656,0,0.00,0.00
2026-04-14T09:59:18+08:00,162.7,BuildGraph,680.00,1030.22,1667.91,S,6,516038656,0,0.00,0.00
2026-04-14T09:59:19+08:00,163.8,BuildGraph,685.00,1030.22,1667.91,S,16,516038656,0,0.00,0.00
2026-04-14T09:59:20+08:00,165.0,BuildGraph,690.00,1030.22,1667.91,S,16,516038656,0,0.00,0.00
2026-04-14T09:59:22+08:00,166.2,BuildGraph,695.00,1030.22,1667.91,S,16,516038656,0,0.00,0.00
2026-04-14T09:59:23+08:00,167.4,BuildGraph,700.00,1030.22,1667.91,S,16,516038656,0,0.00,0.00
2026-04-14T09:59:24+08:00,168.6,BuildGraph,704.00,1030.22,1667.91,S,16,516038656,0,0.00,0.00
2026-04-14T09:59:25+08:00,169.8,BuildGraph,709.00,1030.22,1667.91,S,16,516038656,0,0.00,0.00
2026-04-14T09:59:26+08:00,171.0,BuildGraph,714.00,1030.22,1667.91,S,16,516038656,0,0.00,0.00
2026-04-14T09:59:27+08:00,172.1,BuildGraph,718.00,1030.22,1667.91,S,16,516038656,0,0.00,0.00
2026-04-14T09:59:29+08:00,173.3,BuildGraph,722.00,1030.22,1667.91,S,16,516038656,0,0.00,0.00
2026-04-14T09:59:30+08:00,174.4,BuildGraph,726.00,1030.22,1667.91,S,16,516038656,0,0.00,0.00
2026-04-14T09:59:31+08:00,175.6,BuildGraph,730.00,1030.22,1667.91,S,16,516038656,0,0.00,0.00
2026-04-14T09:59:32+08:00,176.8,BuildGraph,734.00,1030.22,1667.91,S,16,516038656,0,0.00,0.00
2026-04-14T09:59:33+08:00,178.0,BuildGraph,739.00,1030.22,1667.91,S,16,516038656,0,0.00,0.00
2026-04-14T09:59:35+08:00,179.2,BuildGraph,743.00,1030.22,1667.91,S,16,516038656,0,0.00,0.00
2026-04-14T09:59:36+08:00,180.3,BuildGraph,747.00,1030.22,1667.91,S,16,516038656,0,0.00,0.00
2026-04-14T09:59:37+08:00,181.5,BuildGraph,751.00,1030.22,1667.91,S,16,516038656,0,0.00,0.00
2026-04-14T09:59:38+08:00,182.6,BuildGraph,754.00,1030.22,1667.91,S,16,516038656,0,0.00,0.00
2026-04-14T09:59:39+08:00,183.8,BuildGraph,758.00,1030.22,1667.91,S,13,516038656,0,0.00,0.00
2026-04-14T09:59:40+08:00,184.9,BuildGraph,761.00,1030.22,1667.91,S,16,516038656,0,0.00,0.00
2026-04-14T09:59:41+08:00,186.1,BuildGraph,765.00,1030.22,1667.91,S,16,516038656,0,0.00,0.00
2026-04-14T09:59:43+08:00,187.3,BuildGraph,769.00,1030.22,1667.91,S,16,516038656,0,0.00,0.00
2026-04-14T09:59:44+08:00,188.5,BuildGraph,773.00,1030.22,1667.91,S,16,516038656,0,0.00,0.00
2026-04-14T09:59:45+08:00,189.7,BuildGraph,776.00,1030.22,1667.91,S,16,516038656,0,0.00,0.00
2026-04-14T09:59:46+08:00,190.8,BuildGraph,780.00,1030.22,1667.91,S,16,516038656,0,0.00,0.00
2026-04-14T09:59:47+08:00,192.0,BuildGraph,783.00,1030.22,1667.91,S,16,516038656,0,0.00,0.00
2026-04-14T09:59:48+08:00,193.1,BuildGraph,787.00,1030.22,1667.91,S,16,516038656,0,0.00,0.00
2026-04-14T09:59:50+08:00,194.4,BuildGraph,790.00,1030.22,1667.91,S,4,516038656,0,0.00,0.00
2026-04-14T09:59:51+08:00,195.5,BuildGraph,793.00,794.60,1773.43,S,16,516038656,0,0.00,0.00
2026-04-14T09:59:52+08:00,196.7,BuildGraph,797.00,794.60,1773.43,S,16,516038656,0,0.00,0.00
2026-04-14T09:59:53+08:00,197.9,BuildGraph,800.00,794.60,1773.43,S,16,516038656,0,0.00,0.00
2026-04-14T09:59:54+08:00,199.1,BuildGraph,803.00,794.60,1773.43,S,16,516038656,0,0.00,0.00
2026-04-14T09:59:56+08:00,200.3,BuildGraph,807.00,794.60,1773.43,S,16,516038656,0,0.00,0.00
2026-04-14T09:59:57+08:00,201.5,BuildGraph,810.00,794.60,1773.43,S,16,516038656,0,0.00,0.00
2026-04-14T09:59:58+08:00,202.7,BuildGraph,813.00,794.60,1773.43,S,16,516038656,0,0.00,0.00
2026-04-14T09:59:59+08:00,203.9,BuildGraph,817.00,794.60,1773.43,S,16,516038656,0,0.00,0.00
2026-04-14T10:00:01+08:00,205.2,BuildGraph,820.00,794.60,1773.43,S,16,516038656,0,0.00,0.00
2026-04-14T10:00:02+08:00,206.5,BuildGraph,823.00,794.60,1773.43,S,16,516038656,0,0.00,0.00
2026-04-14T10:00:03+08:00,207.7,BuildGraph,826.00,794.60,1773.43,S,16,516038656,0,0.00,0.00
2026-04-14T10:00:04+08:00,208.8,BuildGraph,829.00,794.60,1773.43,S,16,516038656,0,0.00,0.00
2026-04-14T10:00:05+08:00,210.1,BuildGraph,832.00,794.60,1773.43,S,16,516038656,0,0.00,0.00
2026-04-14T10:00:07+08:00,211.3,BuildGraph,835.00,794.60,1773.43,S,16,516038656,0,0.00,0.00
2026-04-14T10:00:08+08:00,212.5,BuildGraph,838.00,794.60,1773.43,S,16,516038656,0,0.00,0.00
2026-04-14T10:00:09+08:00,213.8,BuildGraph,841.00,794.60,1773.43,S,16,516038656,0,0.00,0.00
2026-04-14T10:00:10+08:00,214.9,BuildGraph,843.00,794.60,1773.43,S,16,516038656,0,0.00,0.00
2026-04-14T10:00:11+08:00,216.1,BuildGraph,846.00,794.60,1773.43,S,16,516038656,0,0.00,0.00
2026-04-14T10:00:13+08:00,217.3,BuildGraph,849.00,794.60,1773.43,S,16,516038656,0,0.00,0.00
2026-04-14T10:00:14+08:00,218.4,BuildGraph,852.00,794.60,1773.43,S,16,516038656,0,0.00,0.00
2026-04-14T10:00:15+08:00,219.6,BuildGraph,854.00,794.60,1773.43,S,16,516038656,0,0.00,0.00
